Freq.	V(h)
4.76146793244204e+006	(2.67583531840876e-001dB,2.86658706062979e+000°)
4.79803180995427e+006	(2.61969548825745e-001dB,2.85080632249936e+000°)
4.83487646582262e+006	(2.56458344009020e-001dB,2.83515360180432e+000°)
4.87200405617740e+006	(2.51048302516693e-001dB,2.81962645100901e+000°)
4.90941675370613e+006	(2.45737832532965e-001dB,2.80422246415027e+000°)
4.94711674778064e+006	(2.40525364910693e-001dB,2.78893927635894e+000°)
4.98510624458522e+006	(2.35409352790690e-001dB,2.77377456339779e+000°)
5.02338746724569e+006	(2.30388271229526e-001dB,2.75872604121495e+000°)
5.06196265595954e+006	(2.25460616836182e-001dB,2.74379146551179e+000°)
5.10083406812698e+006	(2.20624907416879e-001dB,2.72896863132496e+000°)
5.14000397848309e+006	(2.15879681627081e-001dB,2.71425537262089e+000°)
5.17947467923090e+006	(2.11223498633101e-001dB,2.69964956190318e+000°)
5.21924848017552e+006	(2.06654937779970e-001dB,2.68514910983105e+000°)
5.25932770885935e+006	(2.02172598267918e-001dB,2.67075196484877e+000°)
5.29971471069826e+006	(1.97775098835933e-001dB,2.65645611282516e+000°)
5.34041184911884e+006	(1.93461077452745e-001dB,2.64225957670238e+000°)
5.38142150569674e+006	(1.89229191014997e-001dB,2.62816041615350e+000°)
5.42274608029596e+006	(1.85078115052477e-001dB,2.61415672724800e+000°)
5.46438799120939e+006	(1.81006543440239e-001dB,2.60024664212479e+000°)
5.50634967530026e+006	(1.77013188117129e-001dB,2.58642832867182e+000°)
5.54863358814475e+006	(1.73096778811852e-001dB,2.57269999021210e+000°)
5.59124220417573e+006	(1.69256062774284e-001dB,2.55905986519490e+000°)
5.63417801682749e+006	(1.65489804514069e-001dB,2.54550622689241e+000°)
5.67744353868175e+006	(1.61796785544737e-001dB,2.53203738310038e+000°)
5.72104130161461e+006	(1.58175804134397e-001dB,2.51865167584301e+000°)
5.76497385694475e+006	(1.54625675061831e-001dB,2.50534748108099e+000°)
5.80924377558274e+006	(1.51145229378968e-001dB,2.49212320842260e+000°)
5.85385364818146e+006	(1.47733314178058e-001dB,2.47897730083703e+000°)
5.89880608528774e+006	(1.44388792365142e-001dB,2.46590823436971e+000°)
5.94410371749510e+006	(1.41110542438772e-001dB,2.45291451785927e+000°)
5.98974919559770e+006	(1.37897458273632e-001dB,2.43999469265530e+000°)
6.03574519074547e+006	(1.34748448909187e-001dB,2.42714733233695e+000°)
6.08209439460041e+006	(1.31662438343851e-001dB,2.41437104243174e+000°)
6.12879951949411e+006	(1.28638365333520e-001dB,2.40166446013427e+000°)
6.17586329858648e+006	(1.25675183194829e-001dB,2.38902625402450e+000°)
6.22328848602569e+006	(1.22771859613151e-001dB,2.37645512378515e+000°)
6.27107785710933e+006	(1.19927376454727e-001dB,2.36394979991807e+000°)
6.31923420844686e+006	(1.17140729583919e-001dB,2.35150904345926e+000°)
6.36776035812321e+006	(1.14410928683287e-001dB,2.33913164569205e+000°)
6.41665914586371e+006	(1.11736997079208e-001dB,2.32681642785852e+000°)
6.46593343320031e+006	(1.09117971570211e-001dB,2.31456224086857e+000°)
6.51558610363898e+006	(1.06552902260200e-001dB,2.30236796500679e+000°)
6.56562006282847e+006	(1.04040852394467e-001dB,2.29023250963651e+000°)
6.61603823873038e+006	(1.01580898199883e-001dB,2.27815481290122e+000°)
6.66684358179045e+006	(9.91721287284028e-002dB,2.26613384142300e+000°)
6.71803906511124e+006	(9.68136457036601e-002dB,2.25416858999771e+000°)
6.76962768462614e+006	(9.45045633713830e-002dB,2.24225808128721e+000°)
6.82161245927466e+006	(9.22440083526368e-002dB,2.23040136550797e+000°)
6.87399643117909e+006	(9.00311194996394e-002dB,2.21859752011630e+000°)
6.92678266582255e+006	(8.78650477552314e-002dB,2.20684564949014e+000°)
6.97997425222837e+006	(8.57449560150565e-002dB,2.19514488460718e+000°)
7.03357430314085e+006	(8.36700189918060e-002dB,2.18349438271928e+000°)
7.08758595520744e+006	(8.16394230826619e-002dB,2.17189332702326e+000°)
7.14201236916225e+006	(7.96523662393761e-002dB,2.16034092632811e+000°)
7.19685673001107e+006	(7.77080578400068e-002dB,2.14883641471829e+000°)
7.25212224721772e+006	(7.58057185637657e-002dB,2.13737905121349e+000°)
7.30781215489185e+006	(7.39445802674349e-002dB,2.12596811942465e+000°)
7.36392971197826e+006	(7.21238858645417e-002dB,2.11460292720647e+000°)
7.42047820244754e+006	(7.03428892059307e-002dB,2.10328280630626e+000°)
7.47746093548831e+006	(6.86008549625954e-002dB,2.09200711200935e+000°)
7.53488124570082e+006	(6.68970585106153e-002dB,2.08077522278105e+000°)
7.59274249329212e+006	(6.52307858172854e-002dB,2.06958653990533e+000°)
7.65104806427269e+006	(6.36013333290450e-002dB,2.05844048712024e+000°)
7.70980137065458e+006	(6.20080078619331e-002dB,2.04733651025034e+000°)
7.76900585065109e+006	(6.04501264921347e-002dB,2.03627407683597e+000°)
7.82866496887798e+006	(5.89270164489472e-002dB,2.02525267575985e+000°)
7.88878221655617e+006	(5.74380150087680e-002dB,2.01427181687088e+000°)
7.94936111171613e+006	(5.59824693908546e-002dB,2.00333103060553e+000°)
8.01040519940365e+006	(5.45597366535241e-002dB,1.99242986760672e+000°)
8.07191805188740e+006	(5.31691835923021e-002dB,1.98156789834050e+000°)
8.13390326886788e+006	(5.18101866388089e-002dB,1.97074471271086e+000°)
8.19636447768815e+006	(5.04821317605347e-002dB,1.95995991967250e+000°)
8.25930533354605e+006	(4.91844143623822e-002dB,1.94921314684215e+000°)
8.32272951970813e+006	(4.79164391881383e-002dB,1.93850404010820e+000°)
8.38664074772516e+006	(4.66776202234642e-002dB,1.92783226323929e+000°)
8.45104275764938e+006	(4.54673805996786e-002dB,1.91719749749176e+000°)
8.51593931825331e+006	(4.42851524983303e-002dB,1.90659944121631e+000°)
8.58133422725032e+006	(4.31303770561404e-002dB,1.89603780946390e+000°)
8.64723131151691e+006	(4.20025042711475e-002dB,1.88551233359147e+000°)
8.71363442731656e+006	(4.09009929091808e-002dB,1.87502276086722e+000°)
8.78054746052551e+006	(3.98253104112698e-002dB,1.86456885407622e+000°)
8.84797432686007e+006	(3.87749328012810e-002dB,1.85415039112592e+000°)
8.91591897210581e+006	(3.77493445942194e-002dB,1.84376716465247e+000°)
8.98438537234846e+006	(3.67480387054511e-002dB,1.83341898162752e+000°)
9.05337753420658e+006	(3.57705163593571e-002dB,1.82310566296597e+000°)
9.12289949506603e+006	(3.48162870001881e-002dB,1.81282704313504e+000°)
9.19295532331624e+006	(3.38848682012885e-002dB,1.80258296976442e+000°)
9.26354911858829e+006	(3.29757855764497e-002dB,1.79237330325824e+000°)
9.33468501199479e+006	(3.20885726907247e-002dB,1.78219791640870e+000°)
9.40636716637167e+006	(3.12227709714629e-002dB,1.77205669401173e+000°)
9.47859977652179e+006	(3.03779296209972e-002dB,1.76194953248502e+000°)
9.55138706946036e+006	(2.95536055279195e-002dB,1.75187633948825e+000°)
9.62473330466237e+006	(2.87493631799901e-002dB,1.74183703354611e+000°)
9.69864277431181e+006	(2.79647745765203e-002dB,1.73183154367411e+000°)
9.77311980355288e+006	(2.71994191415334e-002dB,1.72185980900741e+000°)
9.84816875074305e+006	(2.64528836371963e-002dB,1.71192177843297e+000°)
9.92379400770816e+006	(2.57247620777216e-002dB,1.70201741022500e+000°)
9.99999999999937e+006	(2.50146556421178e-002dB,1.69214667168398e+000°)
1.00767911871522e+007	(2.43221725894928e-002dB,1.68230953877958e+000°)
1.01541720629475e+007	(2.36469281730228e-002dB,1.67250599579748e+000°)
1.02321471556743e+007	(2.29885445546907e-002dB,1.66273603499025e+000°)
1.03107210283949e+007	(2.23466507199938e-002dB,1.65299965623244e+000°)
1.03898982792121e+007	(2.17208823932591e-002dB,1.64329686668028e+000°)
1.04696835415379e+007	(2.11108819534033e-002dB,1.63362768043580e+000°)
1.05500814843649e+007	(2.05162983491006e-002dB,1.62399211821562e+000°)
1.06310968125392e+007	(1.99367870153707e-002dB,1.61439020702475e+000°)
1.07127342670364e+007	(1.93720097894944e-002dB,1.60482197983518e+000°)
1.07949986252382e+007	(1.88216348275089e-002dB,1.59528747526964e+000°)
1.08778947012128e+007	(1.82853365214910e-002dB,1.58578673729056e+000°)
1.09614273459957e+007	(1.77627954162736e-002dB,1.57631981489428e+000°)
1.10456014478746e+007	(1.72536981268904e-002dB,1.56688676181071e+000°)
1.11304219326745e+007	(1.67577372568209e-002dB,1.55748763620854e+000°)
1.12158937640467e+007	(1.62746113157220e-002dB,1.54812250040587e+000°)
1.13020219437588e+007	(1.58040246377719e-002dB,1.53879142058661e+000°)
1.13888115119877e+007	(1.53456873006663e-002dB,1.52949446652265e+000°)
1.14762675476143e+007	(1.48993150448413e-002dB,1.52023171130172e+000°)
1.15643951685207e+007	(1.44646291925001e-002dB,1.51100323106110e+000°)
1.16531995318903e+007	(1.40413565678851e-002dB,1.50180910472733e+000°)
1.17426858345085e+007	(1.36292294176984e-002dB,1.49264941376185e+000°)
1.18328593130680e+007	(1.32279853312352e-002dB,1.48352424191245e+000°)
1.19237252444743e+007	(1.28373671618817e-002dB,1.47443367497099e+000°)
1.20152889461550e+007	(1.24571229485638e-002dB,1.46537780053693e+000°)
1.21075557763710e+007	(1.20870058376329e-002dB,1.45635670778709e+000°)
1.22005311345297e+007	(1.17267740052534e-002dB,1.44737048725134e+000°)
1.22942204615012e+007	(1.13761905804299e-002dB,1.43841923059443e+000°)
1.23886292399370e+007	(1.10350235683251e-002dB,1.42950303040390e+000°)
1.24837629945901e+007	(1.07030457740745e-002dB,1.42062197998399e+000°)
1.25796272926390e+007	(1.03800347271457e-002dB,1.41177617315569e+000°)
1.26762277440132e+007	(1.00657726060631e-002dB,1.40296570406269e+000°)
1.27735700017215e+007	(9.76004616458154e-003dB,1.39419066698356e+000°)
1.28716597621827e+007	(9.46264665660521e-003dB,1.38545115614967e+000°)
1.29705027655592e+007	(9.17336976329544e-003dB,1.37674726556918e+000°)
1.30701047960928e+007	(8.89201552017336e-003dB,1.36807908885700e+000°)
1.31704716824432e+007	(8.61838824491399e-003dB,1.35944671907052e+000°)
1.32716092980290e+007	(8.35229646492174e-003dB,1.35085024855115e+000°)
1.33735235613714e+007	(8.09355284734910e-003dB,1.34228976877179e+000°)
1.34762204364408e+007	(7.84197412727045e-003dB,1.33376537018977e+000°)
1.35797059330056e+007	(7.59738103914662e-003dB,1.32527714210576e+000°)
1.36839861069838e+007	(7.35959824636471e-003dB,1.31682517252793e+000°)
1.37890670607976e+007	(7.12845427356859e-003dB,1.30840954804195e+000°)
1.38949549437305e+007	(6.90378143836205e-003dB,1.30003035368629e+000°)
1.40016559522869e+007	(6.68541578381037e-003dB,1.29168767283286e+000°)
1.41091763305551e+007	(6.47319701225303e-003dB,1.28338158707315e+000°)
1.42175223705723e+007	(6.26696841934807e-003dB,1.27511217610944e+000°)
1.43267004126931e+007	(6.06657682839200e-003dB,1.26687951765121e+000°)
1.44367168459605e+007	(5.87187252634094e-003dB,1.25868368731670e+000°)
1.45475781084795e+007	(5.68270919996162e-003dB,1.25052475853932e+000°)
1.46592906877944e+007	(5.49894387211343e-003dB,1.24240280247905e+000°)
1.47718611212678e+007	(5.32043684035005e-003dB,1.23431788793870e+000°)
1.48852959964637e+007	(5.14705161429330e-003dB,1.22627008128468e+000°)
1.49996019515327e+007	(4.97865485523397e-003dB,1.21825944637267e+000°)
1.51147856756005e+007	(4.81511631609265e-003dB,1.21028604447765e+000°)
1.52308539091595e+007	(4.65630878140378e-003dB,1.20234993422837e+000°)
1.53478134444631e+007	(4.50210800902549e-003dB,1.19445117154625e+000°)
1.54656711259232e+007	(4.35239267215698e-003dB,1.18658980958849e+000°)
1.55844338505107e+007	(4.20704430198741e-003dB,1.17876589869524e+000°)
1.57041085681592e+007	(4.06594723114253e-003dB,1.17097948634099e+000°)
1.58247022821718e+007	(3.92898853822004e-003dB,1.16323061708977e+000°)
1.59462220496306e+007	(3.79605799282596e-003dB,1.15551933255425e+000°)
1.60686749818100e+007	(3.66704800106940e-003dB,1.14784567135862e+000°)
1.61920682445927e+007	(3.54185355255671e-003dB,1.14020966910509e+000°)
1.63164090588889e+007	(3.42037216737335e-003dB,1.13261135834394e+000°)
1.64417047010592e+007	(3.30250384417527e-003dB,1.12505076854705e+000°)
1.65679625033403e+007	(3.18815100936825e-003dB,1.11752792608480e+000°)
1.66951898542738e+007	(3.07721846637801e-003dB,1.11004285420619e+000°)
1.68233941991390e+007	(2.96961334612887e-003dB,1.10259557302211e+000°)
1.69525830403882e+007	(2.86524505792646e-003dB,1.09518609949177e+000°)
1.70827639380860e+007	(2.76402524189871e-003dB,1.08781444741198e+000°)
1.72139445103517e+007	(2.66586772090073e-003dB,1.08048062740934e+000°)
1.73461324338050e+007	(2.57068845419837e-003dB,1.07318464693525e+000°)
1.74793354440152e+007	(2.47840549188269e-003dB,1.06592651026357e+000°)
1.76135613359541e+007	(2.38893892917026e-003dB,1.05870621849085e+000°)
1.77488179644518e+007	(2.30221086219623e-003dB,1.05152376953906e+000°)
1.78851132446568e+007	(2.21814534471315e-003dB,1.04437915816078e+000°)
1.80224551524988e+007	(2.13666834430264e-003dB,1.03727237594662e+000°)
1.81608517251557e+007	(2.05770770094268e-003dB,1.03020341133491e+000°)
1.83003110615239e+007	(1.98119308538446e-003dB,1.02317224962360e+000°)
1.84408413226919e+007	(1.90705595788145e-003dB,1.01617887298404e+000°)
1.85824507324186e+007	(1.83522952870792e-003dB,1.00922326047692e+000°)
1.87251475776137e+007	(1.76564871844116e-003dB,1.00230538806993e+000°)
1.88689402088234e+007	(1.69825011929431e-003dB,9.95425228657356e-001°)
1.90138370407186e+007	(1.63297195750043e-003dB,9.88582752081314e-001°)
1.91598465525873e+007	(1.56975405552407e-003dB,9.81777925154664e-001°)
1.93069772888312e+007	(1.50853779599839e-003dB,9.75010711685474e-001°)
1.94552378594655e+007	(1.44926608540806e-003dB,9.68281072502995e-001°)
1.96046369406224e+007	(1.39188331883366e-003dB,9.61588965485021e-001°)
1.97551832750594e+007	(1.33633534569250e-003dB,9.54934345586631e-001°)
1.99068856726708e+007	(1.28256943555862e-003dB,9.48317164870168e-001°)
2.00597530110028e+007	(1.23053424493969e-003dB,9.41737372536458e-001°)
2.02137942357736e+007	(1.18017978458914e-003dB,9.35194914957108e-001°)
2.03690183613964e+007	(1.13145738754472e-003dB,9.28689735707954e-001°)
2.05254344715074e+007	(1.08431967777652e-003dB,9.22221775603428e-001°)
2.06830517194968e+007	(1.03872053940981e-003dB,9.15790972731942e-001°)
2.08418793290452e+007	(9.94615086658446e-004dB,9.09397262492106e-001°)
2.10019265946626e+007	(9.51959633846009e-004dB,9.03040577629750e-001°)
2.11632028822326e+007	(9.10711667208433e-004dB,8.96720848275800e-001°)
2.13257176295609e+007	(8.70829815710985e-004dB,8.90438001984732e-001°)
2.14894803469270e+007	(8.32273824258642e-004dB,8.84191963773820e-001°)
2.16545006176408e+007	(7.95004525256152e-004dB,8.77982656162823e-001°)
2.18207880986038e+007	(7.58983813086614e-004dB,8.71809999214367e-001°)
2.19883525208740e+007	(7.24174617304775e-004dB,8.65673910574738e-001°)
2.21572036902353e+007	(6.90540877547948e-004dB,8.59574305515160e-001°)
2.23273514877714e+007	(6.58047518107087e-004dB,8.53511096973421e-001°)
2.24988058704438e+007	(6.26660424007701e-004dB,8.47484195595957e-001°)
2.26715768716751e+007	(5.96346416454386e-004dB,8.41493509780134e-001°)
2.28456746019354e+007	(5.67073230042104e-004dB,8.35538945716890e-001°)
2.30211092493344e+007	(5.38809489291006e-004dB,8.29620407433535e-001°)
2.31978910802175e+007	(5.11524686526037e-004dB,8.23737796836812e-001°)
2.33760304397667e+007	(4.85189159846062e-004dB,8.17891013756034e-001°)
2.35555377526058e+007	(4.59774071824880e-004dB,8.12079955986416e-001°)
2.37364235234104e+007	(4.35251388271206e-004dB,8.06304519332393e-001°)
2.39186983375229e+007	(4.11593858158641e-004dB,8.00564597651098e-001°)
2.41023728615718e+007	(3.88774993013201e-004dB,7.94860082895726e-001°)
2.42874578440958e+007	(3.66769047906966e-004dB,7.89190865159000e-001°)
2.44739641161731e+007	(3.45551002063842e-004dB,7.83556832716500e-001°)
2.46619025920548e+007	(3.25096539916481e-004dB,7.77957872069958e-001°)
2.48512842698039e+007	(3.05382033343479e-004dB,7.72393867990443e-001°)
2.50421202319390e+007	(2.86384523339673e-004dB,7.66864703561401e-001°)
2.52344216460825e+007	(2.68081702741575e-004dB,7.61370260221555e-001°)
2.54281997656143e+007	(2.50451899338820e-004dB,7.55910417807616e-001°)
2.56234659303304e+007	(2.33474059088227e-004dB,7.50485054596804e-001°)
2.58202315671064e+007	(2.17127729814341e-004dB,7.45094047349120e-001°)
2.60185081905663e+007	(2.01393045425476e-004dB,7.39737271349387e-001°)
2.62183074037562e+007	(1.86250710411972e-004dB,7.34414600449043e-001°)
2.64196408988235e+007	(1.71681984636385e-004dB,7.29125907107599e-001°)
2.66225204577007e+007	(1.57668668843839e-004dB,7.23871062433869e-001°)
2.68269579527955e+007	(1.44193089777850e-004dB,7.18649936226803e-001°)
2.70329653476849e+007	(1.31238086635533e-004dB,7.13462397016048e-001°)
2.72405546978159e+007	(1.18786996881549e-004dB,7.08308312102123e-001°)
2.74497381512106e+007	(1.06823643098737e-004dB,7.03187547596241e-001°)
2.76605279491772e+007	(9.53323201387803e-005dB,6.98099968459780e-001°)
2.78729364270264e+007	(8.42977817706174e-005dB,6.93045438543291e-001°)
2.80869760147931e+007	(7.37052289577970e-005dB,6.88023820625221e-001°)
2.83026592379640e+007	(6.35402970184465e-005dB,6.83034976450094e-001°)
2.85199987182105e+007	(5.37890446322072e-005dB,6.78078766766391e-001°)
2.87390071741274e+007	(4.44379411724832e-005dB,6.73155051363899e-001°)
2.89596974219769e+007	(3.54738568462021e-005dB,6.68263689110705e-001°)
2.91820823764390e+007	(2.68840505726524e-005dB,6.63404537989677e-001°)
2.94061750513668e+007	(1.86561596920810e-005dB,6.58577455134521e-001°)
2.96319885605487e+007	(1.07781898570241e-005dB,6.53782296865393e-001°)
2.98595361184751e+007	(3.23850438315449e-006dB,6.49018918723994e-001°)
3.00888310411121e+007	(-3.97418535883251e-006dB,6.44287175508250e-001°)
3.03198867466809e+007	(-1.08708297253191e-005dB,6.39586921306466e-001°)
3.05527167564426e+007	(-1.74620499265040e-005dB,6.34918009531040e-001°)
3.07873346954898e+007	(-2.37581478314240e-005dB,6.30280292951646e-001°)
3.10237542935436e+007	(-2.97691140037691e-005dB,6.25673623727987e-001°)
3.12619893857576e+007	(-3.55046374911645e-005dB,6.21097853441975e-001°)
3.15020539135267e+007	(-4.09741128384433e-005dB,6.16552833129526e-001°)
3.17439619253040e+007	(-4.61866497559999e-005dB,6.12038413311746e-001°)
3.19877275774218e+007	(-5.11510807218448e-005dB,6.07554444025691e-001°)
3.22333651349210e+007	(-5.58759680621981e-005dB,6.03100774854627e-001°)
3.24808889723851e+007	(-6.03696126514288e-005dB,5.98677254957744e-001°)
3.27303135747820e+007	(-6.46400606825790e-005dB,5.94283733099428e-001°)
3.29816535383112e+007	(-6.86951112433086e-005dB,5.89920057677987e-001°)
3.32349235712583e+007	(-7.25423229942343e-005dB,5.85586076753912e-001°)
3.34901384948553e+007	(-7.61890214270104e-005dB,5.81281638077628e-001°)
3.37473132441486e+007	(-7.96423051707781e-005dB,5.77006589116736e-001°)
3.40064628688723e+007	(-8.29090527105404e-005dB,5.72760777082790e-001°)
3.42676025343293e+007	(-8.59959285627623e-005dB,5.68544048957555e-001°)
3.45307475222785e+007	(-8.89093896487961e-005dB,5.64356251518771e-001°)
3.47959132318296e+007	(-9.16556910840458e-005dB,5.60197231365454e-001°)
3.50631151803435e+007	(-9.42408921417963e-005dB,5.56066834942688e-001°)
3.53323690043410e+007	(-9.66708614832928e-005dB,5.51964908565948e-001°)
3.56036904604176e+007	(-9.89512836994239e-005dB,5.47891298444911e-001°)
3.58770954261653e+007	(-1.01087663429122e-004dB,5.43845850706841e-001°)
3.61525999011024e+007	(-1.03085331380491e-004dB,5.39828411419458e-001°)
3.64302200076091e+007	(-1.04949449224711e-004dB,5.35838826613342e-001°)
3.67099719918714e+007	(-1.06685014545952e-004dB,5.31876942303883e-001°)
3.69918722248318e+007	(-1.08296865416235e-004dB,5.27942604512772e-001°)
3.72759372031468e+007	(-1.09789685582716e-004dB,5.24035659288991e-001°)
3.75621835501533e+007	(-1.11168008456359e-004dB,5.20155952729415e-001°)
3.78506280168402e+007	(-1.12436221858651e-004dB,5.16303330998898e-001°)
3.81412874828295e+007	(-1.13598572215787e-004dB,5.12477640349957e-001°)
3.84341789573639e+007	(-1.14659168863826e-004dB,5.08678727141982e-001°)
3.87293195803020e+007	(-1.15621987926681e-004dB,5.04906437860047e-001°)
3.90267266231213e+007	(-1.16490876429457e-004dB,5.01160619133236e-001°)
3.93264174899291e+007	(-1.17269555998131e-004dB,4.97441117752598e-001°)
3.96284097184811e+007	(-1.17961626735740e-004dB,4.93747780688634e-001°)
3.99327209812072e+007	(-1.18570570616441e-004dB,4.90080455108394e-001°)
4.02393690862462e+007	(-1.19099755616360e-004dB,4.86438988392127e-001°)
4.05483719784876e+007	(-1.19552438231129e-004dB,4.82823228149586e-001°)
4.08597477406219e+007	(-1.19931767613542e-004dB,4.79233022235848e-001°)
4.11735145941987e+007	(-1.20240788345741e-004dB,4.75668218766815e-001°)
4.14896909006930e+007	(-1.20482443827630e-004dB,4.72128666134255e-001°)
4.18082951625798e+007	(-1.20659579197614e-004dB,4.68614213020514e-001°)
4.21293460244169e+007	(-1.20774944406688e-004dB,4.65124708412803e-001°)
4.24528622739356e+007	(-1.20831197083283e-004dB,4.61660001617129e-001°)
4.27788628431408e+007	(-1.20830905242873e-004dB,4.58219942271853e-001°)
4.31073668094181e+007	(-1.20776550066069e-004dB,4.54804380360885e-001°)
4.34383933966509e+007	(-1.20670528754835e-004dB,4.51413166226502e-001°)
4.37719619763450e+007	(-1.20515156843872e-004dB,4.48046150581829e-001°)
4.41080920687622e+007	(-1.20312670631593e-004dB,4.44703184522973e-001°)
4.44468033440629e+007	(-1.20065230018055e-004dB,4.41384119540792e-001°)
4.47881156234568e+007	(-1.19774920442220e-004dB,4.38088807532346e-001°)
4.51320488803632e+007	(-1.19443755404574e-004dB,4.34817100812001e-001°)
4.54786232415795e+007	(-1.19073678612696e-004dB,4.31568852122209e-001°)
4.58278589884592e+007	(-1.18666566087307e-004dB,4.28343914643978e-001°)
4.61797765580989e+007	(-1.18224228478547e-004dB,4.25142142007002e-001°)
4.65343965445338e+007	(-1.17748412831619e-004dB,4.21963388299489e-001°)
4.68917396999433e+007	(-1.17240804708292e-004dB,4.18807508077696e-001°)
4.72518269358654e+007	(-1.16703030205211e-004dB,4.15674356375134e-001°)
4.76146793244199e+007	(-1.16136657513200e-004dB,4.12563788711507e-001°)
4.79803180995423e+007	(-1.15543199111101e-004dB,4.09475661101332e-001°)
4.83487646582258e+007	(-1.14924113089780e-004dB,4.06409830062302e-001°)
4.87200405617736e+007	(-1.14280805318974e-004dB,4.03366152623339e-001°)
4.90941675370609e+007	(-1.13614630672948e-004dB,4.00344486332393e-001°)
4.94711674778060e+007	(-1.12926895075841e-004dB,3.97344689263952e-001°)
4.98510624458517e+007	(-1.12218856620284e-004dB,3.94366620026314e-001°)
5.02338746724564e+007	(-1.11491727402528e-004dB,3.91410137768566e-001°)
5.06196265595949e+007	(-1.10746674959305e-004dB,3.88475102187322e-001°)
5.10083406812694e+007	(-1.09984823205155e-004dB,3.85561373533231e-001°)
5.14000397848305e+007	(-1.09207254793127e-004dB,3.82668812617181e-001°)
5.17947467923085e+007	(-1.08415011487014e-004dB,3.79797280816334e-001°)
5.21924848017547e+007	(-1.07609095989738e-004dB,3.76946640079870e-001°)
5.25932770885930e+007	(-1.06790473027270e-004dB,3.74116752934522e-001°)
5.29971471069821e+007	(-1.05960070541520e-004dB,3.71307482489883e-001°)
5.34041184911879e+007	(-1.05118781437726e-004dB,3.68518692443472e-001°)
5.38142150569668e+007	(-1.04267463475485e-004dB,3.65750247085628e-001°)
5.42274608029591e+007	(-1.03406941799188e-004dB,3.63002011304121e-001°)
5.46438799120934e+007	(-1.02538009173323e-004dB,3.60273850588619e-001°)
5.50634967530021e+007	(-1.01661427271807e-004dB,3.57565631034909e-001°)
5.54863358814470e+007	(-1.00777927592186e-004dB,3.54877219348936e-001°)
5.59124220417567e+007	(-9.98882127006039e-005dB,3.52208482850633e-001°)
5.63417801682744e+007	(-9.89929569589250e-005dB,3.49559289477578e-001°)
5.67744353868170e+007	(-9.80928075459776e-005dB,3.46929507788436e-001°)
5.72104130161456e+007	(-9.71883851461013e-005dB,3.44319006966248e-001°)
5.76497385694470e+007	(-9.62802852037614e-005dB,3.41727656821506e-001°)
5.80924377558268e+007	(-9.53690786728506e-005dB,3.39155327795078e-001°)
5.85385364818140e+007	(-9.44553126300178e-005dB,3.36601890960949e-001°)
5.89880608528768e+007	(-9.35395109014986e-005dB,3.34067218028807e-001°)
5.94410371749505e+007	(-9.26221756754993e-005dB,3.31551181346438e-001°)
5.98974919559765e+007	(-9.17037873720211e-005dB,3.29053653901982e-001°)
6.03574519074542e+007	(-9.07848056284241e-005dB,3.26574509326031e-001°)
6.08209439460035e+007	(-8.98656703081349e-005dB,3.24113621893562e-001°)
6.12879951949405e+007	(-8.89468017128109e-005dB,3.21670866525730e-001°)
6.17586329858642e+007	(-8.80286016826597e-005dB,3.19246118791504e-001°)
6.22328848602563e+007	(-8.71114537642433e-005dB,3.16839254909180e-001°)
6.27107785710927e+007	(-8.61957244544836e-005dB,3.14450151747723e-001°)
6.31923420844680e+007	(-8.52817630743429e-005dB,3.12078686828007e-001°)
6.36776035812315e+007	(-8.43699030687607e-005dB,3.09724738323891e-001°)
6.41665914586365e+007	(-8.34604618562252e-005dB,3.07388185063197e-001°)
6.46593343320025e+007	(-8.25537419753796e-005dB,3.05068906528528e-001°)
6.51558610363891e+007	(-8.16500312653612e-005dB,3.02766782857987e-001°)
6.56562006282841e+007	(-8.07496036546376e-005dB,3.00481694845761e-001°)
6.61603823873032e+007	(-7.98527192651630e-005dB,2.98213523942603e-001°)
6.66684358179038e+007	(-7.89596252995757e-005dB,2.95962152256184e-001°)
6.71803906511118e+007	(-7.80705563266494e-005dB,2.93727462551337e-001°)
6.76962768462608e+007	(-7.71857345947101e-005dB,2.91509338250200e-001°)
6.82161245927459e+007	(-7.63053705649210e-005dB,2.89307663432255e-001°)
6.87399643117902e+007	(-7.54296637184387e-005dB,2.87122322834233e-001°)
6.92678266582248e+007	(-7.45588022902632e-005dB,2.84953201849970e-001°)
6.97997425222830e+007	(-7.36929640841081e-005dB,2.82800186530124e-001°)
7.03357430314078e+007	(-7.28323169738618e-005dB,2.80663163581808e-001°)
7.08758595520737e+007	(-7.19770186441864e-005dB,2.78542020368144e-001°)
7.14201236916218e+007	(-7.11272179261289e-005dB,2.76436644907701e-001°)
7.19685673001100e+007	(-7.02830540651955e-005dB,2.74346925873880e-001°)
7.25212224721764e+007	(-6.94446579412417e-005dB,2.72272752594173e-001°)
7.30781215489178e+007	(-6.86121519267193e-005dB,2.70214015049375e-001°)
7.36392971197819e+007	(-6.77856503630635e-005dB,2.68170603872692e-001°)
7.42047820244747e+007	(-6.69652596561662e-005dB,2.66142410348791e-001°)
7.47746093548824e+007	(-6.61510790131327e-005dB,2.64129326412747e-001°)
7.53488124570075e+007	(-6.53432003284937e-005dB,2.62131244648941e-001°)
7.59274249329205e+007	(-6.45417084089002e-005dB,2.60148058289881e-001°)
7.65104806427262e+007	(-6.37466816173021e-005dB,2.58179661214939e-001°)
